"Post ID",Survey,"Post Status","Created (UTC)","Updated (UTC)","Post Date (UTC)","Contact ID",Contact,"Data Source ID",Source,"Unstructured Description","Título de la necesidad","Ubicación aproximada.lat","Ubicación aproximada.lon",Descripción,"Categorías relacionadas","Forma de contacto (preferible email)",¿Resuelta?,"Título de la necesidad","Unicación aproximada.lat","Unicación aproximada.lon",Descripción,"Categorías relacionadas","Forma de contacto (preferible email)",¿Resuelta?,"Título del ofrecimiento","Ubicación aproximada.lat","Ubicación aproximada.lon","Descripción de la ayuda","Categorías relacionadas","Forma de contacto (preferible email)",Título,Descripción,"Ubicación aproximada.lat","Ubicación aproximada.lon","Categorías relacionadas","Forma de contacto con el centro"
206,Ofrecimiento,published,"2020-03-20 16:21:14","2020-03-21 09:34:37","2020-03-20 16:19:30",,,,,,,,,,,,,,,,,,,,"Red de apoyo vecinal",41.382894,2.177432,"Red de apoyo vecinal https://t.me/SuportMutuP9
https://twitter.com/MutuP9","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica",suportmutup9@gmail.com,,,,,,
207,Ofrecimiento,published,"2020-03-20 16:21:51","2020-03-21 09:34:20","2020-03-20 16:18:16",,,,,,,,,,,,,,,,,,,,"Red Cántabra de Apoyo Mutuo",43.462041,-3.809972,"Si vives en Cantabria y necesitas ayuda puedes ponerte en contacto con la red ciudadana de apoyo mutuo que se ha creado en tu localidad","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Ayuda Psicológica",cnsv@cantabrianosevende.org,,,,,,
208,Ofrecimiento,published,"2020-03-20 16:22:19","2020-03-21 09:18:22","2020-03-20 08:38:22",,,,,,,,,,,,,,,,,,,,"Grupo de apoyo Mutuo La Resistencia Alamería",36.842635,-2.46168,"Enlace a através de Facebook https://www.facebook.com/laresistenciaalmeria/","Alimentación,Higiene,Otros",laresistenciaalmeria@gmail.com,,,,,,
209,Ofrecimiento,published,"2020-03-20 16:22:35","2020-03-21 05:00:28","2020-03-20 16:21:27",,,,,,,,,,,,,,,,,,,,"Red de apoyo vecinal",41.382894,2.177432,"Red de apoyo vecinal https://t.me/RavalSuport
https://twitter.com/ravalsuport","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica",suportmuturaval@protonmail.com,,,,,,
210,Ofrecimiento,published,"2020-03-20 16:24:02","2020-03-21 05:00:24","2020-03-20 16:23:21",,,,,,,,,,,,,,,,,,,,"Red de apoyo vecinal",41.382894,2.177432,"Red de apoyo vecinal. https://chat.whatsapp.com/CakCRZl2Boc6fdJE5yZBwp
https://twitter.com/SuportSaFa","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica",xarxasuportsafa@gmail.com,,,,,,
211,Ofrecimiento,published,"2020-03-20 16:24:58","2020-03-21 05:00:21","2020-03-20 08:41:16",,,,,,,,,,,,,,,,,,,,"Grupo de Apoyo Mutuo AMA  Aranjuez",40.027614,-3.615317,"Acceso a través de Twitter https://twitter.com/AmaApoyo
Instagram https://instagram.com/apoyomutuoaranjuez
Facebook FB: Apoyomutuoaranjuez","Alimentación,Higiene,Acogida,Otros","Twitter https://twitter.com/AmaApoyo Instagram https://instagram.com/apoyomutuoaranjuez Facebook FB: Apoyomutuoaranjuez",,,,,,
212,Ofrecimiento,published,"2020-03-20 16:25:07","2020-03-20 16:25:17","2020-03-20 16:21:58",,,,,,,,,,,,,,,,,,,,"Red solidaria de Garrido (Salamanca)",40.97533,-5.653195,"Apoyo Vecinal","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica","tel: 674 87 39 63 - 697 12 25 60",,,,,,
213,Ofrecimiento,published,"2020-03-20 16:25:14","2020-03-21 05:00:17","2020-03-20 16:24:14",,,,,,,,,,,,,,,,,,,,"Red de apoyo vecinal",41.382894,2.177432,"Red de apoyo vecinal https://t.me/suportsantandreu","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica",xarxasuportstap@riseup.net,,,,,,
214,Ofrecimiento,published,"2020-03-20 16:26:24","2020-03-21 05:00:14","2020-03-20 16:24:14",,,,,,,,,,,,,,,,,,,,"Red de solidaridad Burgos",42.324714,-3.676539,"Si vives en Burgos y necesitas ayuda estos días, ponte en contacto con esta red ciudadana de apoyo mutuo. Info en https://twitter.com/RedSolidaridad2","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica",redsolidaridad@gmail.com,,,,,,
215,Ofrecimiento,published,"2020-03-20 16:27:27","2020-03-20 16:27:36","2020-03-20 16:25:52",,,,,,,,,,,,,,,,,,,,"Xarxa de Suport de Sant Boi",41.348492,2.042919,"Apoyo Vecinal","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica","https://t.me/xarxasuportsantboiana - https://twitter.com/XarxaSantBoi - xarxadesuportsantboiana@gmail.com - tel: +34 6 31 73 47 36",,,,,,
216,Ofrecimiento,published,"2020-03-20 16:27:57","2020-03-21 05:00:10","2020-03-20 16:27:00",,,,,,,,,,,,,,,,,,,,"Red de apoyo vecinal",41.382894,2.177432,"Red de apoyo vecinal https://t.me/santantonicovid19
https://twitter.com/SantAntoniCovid","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica",santantonicovid19@gmail.com,,,,,,
217,Ofrecimiento,published,"2020-03-20 16:29:56","2020-03-20 16:30:09","2020-03-20 16:28:37",,,,,,,,,,,,,,,,,,,,"Xarxa de Suport Sant Cugat",41.467969,2.078239,"Apoyo Vecinal","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica","https://t.me/XarxaSuportSantCugat - https://twitter.com/aplecjove - XarxaSuportStc@gmail.com - tel: 631664015",,,,,,
218,Ofrecimiento,published,"2020-03-20 16:30:05","2020-03-21 05:00:06","2020-03-20 08:43:56",,,,,,,,,,,,,,,,,,,,"Grupo de Apoyo Mutuo Red de Ciudadanos Colectivos Arrasate",43.062366,-2.498907,"Acceso a través de https://twitter.com/M8Arrasate","Alimentación,Higiene,Acogida,Otros",m8arrasate@gmail.com,,,,,,
219,Ofrecimiento,published,"2020-03-20 16:33:16","2020-03-21 05:00:01","2020-03-20 08:49:04",,,,,,,,,,,,,,,,,,,,"Grupo de Apoyo Mutuo Grupu Sofitu Mutuu/Apoyo Mutuo d'Asturies",43.345155,-5.86833,"Acceso a través de https://t.me/grupusofitumutuu","Alimentación,Higiene,Otros",https://t.me/grupusofitumutuu,,,,,,
220,Ofrecimiento,published,"2020-03-20 16:33:30","2020-03-21 04:59:56","2020-03-20 16:29:45",,,,,,,,,,,,,,,,,,,,"Red de ayuda mutua de Briviesca",42.549783,-3.321862,"Si formas parte del vecindario de Briviesca y necesitas algún tipo de ayuda estos días ponte en contacto con esta red solidaria de apoyo mutuo 

https://t.me/joinchat/Cqq91Bw6Xs33P1CcE5pvfA https://chat.whatsapp.com/LYNBxqtQ4gTJFeN0oq2nSE","Alimentación,Higiene,Atención/Cuidados,Salud,Ayuda Psicológica",briviesca@riseup.net,,,,,,
221,Ofrecimiento,published,"2020-03-20 16:36:03","2020-03-20 16:36:13","2020-03-20 16:30:51",,,,,,,,,,,,,,,,,,,,"Xarxa de solidaritat de Sant Feliu de Llobregat",41.381446,2.045793,"Apoyo Vecinal","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica","https://t.me/XarxaSanfeliuenca - https://chat.whatsapp.com/LwqIwkg9phF6nve1CJ3r9I",,,,,,
222,Ofrecimiento,published,"2020-03-20 16:37:18","2020-03-21 04:59:51","2020-03-20 08:52:19",,,,,,,,,,,,,,,,,,,,"Grupo de Apoyo Mutuo Xarxa Solidària Badalona",41.448388,2.257487,"Se necesita tener Telegram https://t.me/XarxaSolidariaBDN
Twitter https://twitter.com/BadalonaXarxa
Facebook https://www.facebook.com/BadalonaXarxa","Alimentación,Higiene,Acogida,Otros",xarxasolidariabdn@gmail.com,,,,,,
223,Ofrecimiento,published,"2020-03-20 16:38:50","2020-03-20 16:40:51","2020-03-20 16:36:39",,,,,,,,,,,,,,,,,,,,"Xarxa Solidària Gramenet (Santa Coloma de Gramenet)",41.451025,2.207948,"Apoyo Vecinal","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica","https://t.me/XarxaSolidariaGramenet  -  https://t.me/joinchat/AQhrFUmZi84eD6jX2Ff4lQ  -  xarxasolidariagramenet@gmail.com",,,,,,
224,Ofrecimiento,published,"2020-03-20 16:40:12","2020-03-21 05:01:55","2020-03-20 16:36:08",,,,,,,,,,,,,,,,,,,,"Xarxa de Suport Vallvidrera",41.415067,2.107482,"Si vives en Vallvidrera y necesitas ayuda puedes entrar en este canal https://chat.whatsapp.com/EyIupietCZA1hqYLZUKUV1","Alimentación,Higiene,Salud",lacasabuenosaires@gmail.com,,,,,,
225,Ofrecimiento,published,"2020-03-20 16:40:39","2020-03-20 16:40:59","2020-03-20 16:39:22",,,,,,,,,,,,,,,,,,,,"Red de cuidados y apoyo mutuo La Casa (La Orotava)",28.389883,-16.523569,"Apoyo Vecinal","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica",https://lite.framacalc.org/9fl2-red-de-cuidados-espacio-la-casa,,,,,,
226,Ofrecimiento,published,"2020-03-20 16:40:59","2020-03-20 18:34:50","2020-03-20 08:56:16",,,,,,,,,,,,,,,,,,,,"Grupo de Apoyo Mutuo Xarxa Barceloneta Solidària",41.378687,2.190818,"Acceso a través de https://twitter.com/aavvbarceloneta","Alimentación,Higiene,Acogida,Otros",pdcbarceloneta@gmail.com,,,,,,
227,Ofrecimiento,published,"2020-03-20 16:40:59","2020-03-20 18:37:03","2020-03-20 16:20:20",,,,,,,,,,,,,,,,,,,,"Información manufacturación de mascarillas caseras (personal no sanitario).",28.128874,-15.434945,"Todas las mascarillas caseras, artesanales, de tela, o cualquier otro tipo NO SANITARIO, irán dirigidas a personal prioritario no sanitario. Una vez confeccionadas 10 unidades o más, llamar para su recogida. Atienden demandas de asociaciones o colectivos de riesgo que las necesiten.","Higiene,Salud","http://mascarillascanarias.org (Ver teléfono en la web)",,,,,,
228,Ofrecimiento,published,"2020-03-20 16:42:32","2020-03-20 17:39:45","2020-03-20 16:40:12",,,,,,,,,,,,,,,,,,,,"Xarxa de Suport Mutu de la Cerdanya",42.392724,1.803467,"Xarxa de Suport Mutu de la Cerdanya","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Ayuda Psicológica,Otros",https://twitter.com/JovesCerdanya,,,,,,
229,Ofrecimiento,archived,"2020-03-20 16:44:29","2020-03-21 04:59:23","2020-03-20 16:43:31",,,,,,,,,,,,,,,,,,,,"Ayuda para Bolivia",-15,-68.333333,"Está incríble la plataforma quiero compartirla en Bolivia, recién comienza nuestra curva","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Acogida,Salud,Maker (Impresión 3D / Mascarillas),Ayuda Psicológica,Otros",rafavch@yahoo.com,,,,,,
230,Ofrecimiento,published,"2020-03-20 16:44:46","2020-03-20 17:39:38","2020-03-20 16:42:17",,,,,,,,,,,,,,,,,,,,"Suport Mutu en Vallcarca (Barcelona)",41.415526,2.142243,"Si vives en Vallcarca y necesitas ayuda ponte en contacto con este grupo (necesitas telegram) 
tg://resolve?domain=VallcarcaVKK","Alimentación,Higiene,Atención/Cuidados,Salud,Ayuda Psicológica,Otros",somvallcarca@gmail.com,,,,,,
231,Ofrecimiento,published,"2020-03-20 16:46:43","2020-03-20 17:46:49","2020-03-20 16:43:29",,,,,,,,,,,,,,,,,,,,"Grupo de respuesta y apoyo ciudadano de Montflorit",41.478361,2.132378,"Cerdanyola del Vallés\Montflorit
Grupo de respuesta y apoyo ciudadano de Montflorit
https://chat.whatsapp.com/IuFolPVAFrtGGNBZ2dr3Qd
​https://chat.whatsapp.com/DWKK3Zxfcwk8LU9oW1zfr7
https://twitter.com/CDRCerdanyola/","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica,Otros",anto_moka@hotmail.com,,,,,,
232,Ofrecimiento,published,"2020-03-20 16:48:16","2020-03-20 17:46:44","2020-03-20 16:47:37",,,,,,,,,,,,,,,,,,,,"Grupo de apoyo vecinal Collado Villalba",40.643011,-3.992725,"Grupo de apoyo vecinal Collado Villalba","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica,Otros","Whatsapp: 622 53 75 36",,,,,,
233,Ofrecimiento,published,"2020-03-20 16:49:26","2020-03-20 17:39:31","2020-03-20 16:48:34",,,,,,,,,,,,,,,,,,,,"Xarxa Conca d’Òdena de solidaritat",41.580126,1.639121,"Xarxa Conca d’Òdena de solidaritat
https://chat.whatsapp.com/FetNunJzbIm6dupUi3GSx6","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica,Otros",xarxalaconca@gmail.com,,,,,,
234,Ofrecimiento,published,"2020-03-20 16:50:08","2020-03-20 17:39:24","2020-03-20 16:45:52",,,,,,,,,,,,,,,,,,,,"Grupo de Apoyo El Coto - La Arena  (Gijón)",43.539576,-5.652553,capas@protonmail.com,"Alimentación,Atención/Cuidados,Acompañamiento en la calle,Ayuda Psicológica","655 716 789",,,,,,
235,Ofrecimiento,published,"2020-03-20 16:50:35","2020-03-20 17:46:34","2020-03-20 16:49:47",,,,,,,,,,,,,,,,,,,,"Cuidem-nos Corbera",41.416617,1.933864,"Cuidem-nos Corbera
https://t.me/cuidemnoscorb
https://twitter.com/CuidemnosCorb/","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica,Otros",https://twitter.com/CuidemnosCorb/,,,,,,
236,Ofrecimiento,published,"2020-03-20 16:50:43","2020-03-20 18:59:09","2020-03-20 09:00:00",,,,,,,,,,,,,,,,,,,,"Grupo de Apoyo Mutuo/Grup de Suport Mutu Besòs-Maresme",41.414322,2.215717,"Acceso a través de Twitter https://twitter.com/AvvMaresmeBCN
Whatsapp https://chat.whatsapp.com/CEYJgc7SsncIuRUzEp5nGP","Alimentación,Higiene,Acogida,Otros",avvmaresme@yahoo.com,,,,,,
237,Ofrecimiento,published,"2020-03-20 16:51:28","2020-03-21 04:58:52","2020-03-20 16:50:55",,,,,,,,,,,,,,,,,,,,"Red de apoyo mutuo Córdoba Capital",37.884581,-4.776014,"Red de apoyo mutuo Córdoba Capital
tel: 603 64 75 08
tel: 644 74 54 22","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica,Otros","644 74 54 22",,,,,,
238,Ofrecimiento,published,"2020-03-20 16:52:14","2020-03-21 04:58:48","2020-03-20 16:50:42",,,,,,,,,,,,,,,,,,,,"Grupo de Apoyo La Calzada  (Gijón)",43.540302,-5.697568,capas@protonmail.com,"Alimentación,Atención/Cuidados,Salud","722 53 81 85",,,,,,
239,Ofrecimiento,published,"2020-03-20 16:52:49","2020-03-21 04:58:44","2020-03-20 16:51:48",,,,,,,,,,,,,,,,,,,,"Grup de suport veïnal de Cornellà de Llobregat",41.355724,2.070622,"Grup de suport veïnal de Cornellà de Llobregat
https://t.me/Covid19enKorneya","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica,Otros",axelain@gmail.com,,,,,,
240,Ofrecimiento,published,"2020-03-20 16:54:10","2020-03-21 04:58:37","2020-03-20 16:52:18",,,,,,,,,,,,,,,,,,,,"#YoDisfrutoEnCasa: servicio de orientación de Asapme para afrontar la situación con los más pequeños",41.650408,-0.904891,"Orientacion y asesoramiento a madres, padres y cuidador@s sobre como afrontar la situación actual con los más pequeños de la casa (alternativas lúdicas, pautas de conducta y recomendaciones psicológicas)
Web: www.asapme.org
Organización: ASAPME (Asociación Aragonesa pro Salud mental)","Ayuda Psicológica",infantojuvenil@asapme.org,,,,,,
